Ethereum Markets,65,COSS,COSS/ETH,506.19,66,Recently,4825470,0.28
Ethereum Markets,66,Liqui,SRN/ETH,512.19,67,Recently,4747080,0.27
Ethereum Markets,67,ZB.COM,ETH/BTC,508.21,68,Recently,4736320,0.27
Ethereum Markets,68,Simex,ETH/USD,507.87,69,Recently,4491200,0.26
Ethereum Markets,69,Binance,ELF/ETH,502.71,70,Recently,4444530,0.26
Ethereum Markets,70,Poloniex,ETH/USDT,507.17,71,Recently,4440800,0.26
Ethereum Markets,71,Huobi,ZIL/ETH,508.91,72,Recently,4363190,0.25
Ethereum Markets,72,OKEx,SWFTC/ETH,508.85,73,Recently,4336000,0.25
Ethereum Markets,73,Bibox,BOT/ETH,508.84,74,Recently,4193270,0.24
Ethereum Markets,74,Bancor Network,BNT/ETH,511.59,75,Recently,4153350,0.24
Ethereum Markets,75,Lbank,ZEC/ETH,507.76,76,Recently,4015810,0.23
Ethereum Markets,76,Huobi,ONT/ETH,510.66,77,Recently,3919670,0.23
Ethereum Markets,77,Binance,WAN/ETH,506.34,78,Recently,3821780,0.22
Ethereum Markets,78,Qryptos,DRG/ETH,531.58,79,Recently,3786310,0.22
Ethereum Markets,79,Tidex,ETH/BTC,509.4,80,Recently,3748860,0.22
Ethereum Markets,80,Binance,XRP/ETH,508.46,81,Recently,3734920,0.22
Ethereum Markets,81,WEX,ETH/USD,509.24,82,Recently,3663150,0.21
Ethereum Markets,82,Binance,ONT/ETH,511.07,83,Recently,3573250,0.21
Ethereum Markets,83,EXX,ETH/USDT,512.99,84,Recently,3533830,0.2
Ethereum Markets,84,Neraex,ETH/JPY,526.21,85,84 hours ago,3495670,0.0
Ethereum Markets,85,Bitfinex,ETH/EUR,508.31,86,Recently,3471910,0.2
Ethereum Markets,86,Binance,OMG/ETH,508.27,87,Recently,3437020,0.2
Ethereum Markets,87,Lbank,VET/ETH,506.34,88,Recently,3432910,0.2
Ethereum Markets,88,IDAX,LRC/ETH,506.98,89,Recently,3419250,0.2
Ethereum Markets,89,Huobi,VEN/ETH,509.19,90,Recently,3328240,0.19
Ethereum Markets,90,Binance,NEO/ETH,508.41,91,Recently,3278680,0.19
Ethereum Markets,91,Exrates,ETH/USD,524.48,92,Recently,3254700,0.19
Ethereum Markets,92,IDAX,ETH/BTC,507.61,93,Recently,3253810,0.19
Ethereum Markets,93,IDAX,SNT/ETH,509.03,94,Recently,3239380,0.19
Ethereum Markets,94,Huobi,OMG/ETH,509.05,95,Recently,3219440,0.19
Ethereum Markets,95,OKEx,MITH/ETH,487.4,96,Recently,3149080,0.18
Ethereum Markets,96,Binance,BNB/ETH,508.91,97,Recently,3145720,0.18
Ethereum Markets,97,Huobi,IOST/ETH,508.22,98,Recently,3122490,0.18
Ethereum Markets,98,Bit-Z,TRX/ETH,509.1,99,Recently,3117550,0.18
Ethereum Markets,99,Bitfinex,ETH/GBP,507.29,100,Recently,3091200,0.18
Ethereum Markets,100,Huobi,RDN/ETH,509.63,101,Recently,3081710,0.18
